client,benchmark,iteration,value_ns,success,error,param_size,param_messages,param_concurrency
aio-pika,concurrent_publish,3,38043600,True,,1KB,,64.0
aio-pika,concurrent_publish,4,35166400,True,,1KB,,64.0
aio-pika,concurrent_consume,0,87672600,True,,1KB,,1.0
aio-pika,concurrent_consume,1,77727200,True,,1KB,,1.0
aio-pika,concurrent_consume,2,78696800,True,,1KB,,1.0
aio-pika,concurrent_consume,3,79261400,True,,1KB,,1.0
aio-pika,concurrent_consume,4,77673200,True,,1KB,,1.0
aio-pika,concurrent_consume,0,129860800,True,,1KB,,2.0
aio-pika,concurrent_consume,1,120539500,True,,1KB,,2.0
aio-pika,concurrent_consume,2,125155600,True,,1KB,,2.0
aio-pika,concurrent_consume,3,124104100,True,,1KB,,2.0
aio-pika,concurrent_consume,4,122974900,True,,1KB,,2.0
aio-pika,concurrent_consume,0,157263800,True,,1KB,,4.0
aio-pika,concurrent_consume,1,154902500,True,,1KB,,4.0
aio-pika,concurrent_consume,2,113562000,True,,1KB,,4.0
aio-pika,concurrent_consume,3,159087600,True,,1KB,,4.0
aio-pika,concurrent_consume,4,117178500,True,,1KB,,4.0
aio-pika,concurrent_consume,0,144801400,True,,1KB,,8.0
aio-pika,concurrent_consume,1,140282700,True,,1KB,,8.0
aio-pika,concurrent_consume,2,141729400,True,,1KB,,8.0
aio-pika,concurrent_consume,3,142774000,True,,1KB,,8.0
aio-pika,concurrent_consume,4,139798500,True,,1KB,,8.0
aio-pika,concurrent_consume,0,149296500,True,,1KB,,16.0
aio-pika,concurrent_consume,1,149929900,True,,1KB,,16.0
aio-pika,concurrent_consume,2,146111300,True,,1KB,,16.0
aio-pika,concurrent_consume,3,150908900,True,,1KB,,16.0
aio-pika,concurrent_consume,4,150565100,True,,1KB,,16.0
aio-pika,concurrent_consume,0,154219900,True,,1KB,,32.0
aio-pika,concurrent_consume,1,153241000,True,,1KB,,32.0
aio-pika,concurrent_consume,2,154440600,True,,1KB,,32.0
aio-pika,concurrent_consume,3,153094600,True,,1KB,,32.0
aio-pika,concurrent_consume,4,156890800,True,,1KB,,32.0
aio-pika,concurrent_consume,0,168903500,True,,1KB,,64.0
aio-pika,concurrent_consume,1,179932800,True,,1KB,,64.0
aio-pika,concurrent_consume,2,168324100,True,,1KB,,64.0
aio-pika,concurrent_consume,3,167427300,True,,1KB,,64.0
aio-pika,concurrent_consume,4,165724200,True,,1KB,,64.0
